0.0449962028570424,0.0351801113560911,0.14966767600864,0.125467890125309,0.125052186460058,0.121441238478571,0.0618168463996414,0.128506532388413,0.155090650572914,0.0484646146764528,0.00647527281045278,0.0152532914774464,0.14369053380687,0.0455263809281678,0.0869089426457118,0.258049274356014,0.165818941710606,0.0409759875960391,0.00861385332610374,0.107162568795696,0.290182955563204,0.11714809610014,0.0160144870921989,0.0124796780009732,0.36872238803025,0.499385074930789,0.0649085686035799,0.0891762443325455,0.000117914391427449,0.00919018586384787,0.168220256102241,0.101358683522718,0.0518746834952382,0.00922018026276287,0.242516216206431,0.0344580725980694,0.0950927286437212,0.199035185783512,0.101858312903607,0.00824254312679754
0.0316230021221579,0.13655590968637,0.0722333703774132,-99,0.103227627390282,0.0857842825823395,0.0106285360676362,0.106280078417502,0.0529908898829061,-99,0.0390316041728753,0.187484524727272,0.0148167909629308,0.0167035301414738,0.139734365009592,-99,0.0670855631093396,-99,0.18405106545571,0.123137592030276,0.0377023542709075,0.0133369937028769,0.0296607309876338,0.0417795623210361,-99,0.0335364960775994,-99,0.0272422772147318,0.0721929821374499,0.141866913586608,0.0856783191612674,0.0655609807189133,0.0210746130608443,0.00124704045089461,0.0224291617360629,0.0868666610036408,0.1911330775244,0.0771998728238624,0.0333625684082072,0.134164702532568
0.0865933203174008,0.11491243804403,0.000991867000390672,-99,0.160745882365868,0.121986473177351,0.0393606702439462,0.031749347320919,0.00997541052640366,0.0229865618819337,0.0582908426768535,0.104306013360207,0.0840208862508319,0.10783065536351,0.0982790608053044,0.0635295831427513,0.107223480808691,0.175149380581269,0.0133567812524812,-99,-99,0.00458020643109949,0.0327944954353065,0.0285293779481373,0.0252160764135449,0.0128845358779275,0.133985010410442,0.0430304436469329,-99,0.0824507154839389,0.162095855548476,-99,0.206532661508937,0.132983851268993,0.0921336519857312,-99,0.045438777559632,-99,0.211558637722841,0.0752258016211114
0.264583789559176,0.181182705998057,0.135670464466755,0.0726486936462306,0.103699688332172,0.136072179930681,0.0881946318144094,0.00747683450943701,0.0666656748579441,0.0182265778022537,0.0739874559606811,0.115236768050525,0.000245074949259336,0.0994061484698004,0.0306588223543269,0.0511910537371404,0.0905972234317816,0.123558672216433,0.290207047708752,0.0279291190258422,0.0488067786026359,0.0407430183682477,0.00961642542199485,0.0285743684301,0.0645703400971717,0.173795069182162,0.00617037530855028,0.197021567295184,0.225297579957645,0.0238193516772465,0.205723229477079,0.0755474631121118,0.184160158682803,0.0344370288752816,0.0303804125608796,0.132966724853121,0.0152079062625582,0.0822528646980527,0.0911083181044549,0.0138162997204132
0.259634799307685,0.123894481468633,0.12235341980241,0.012740002984601,-99,0.0181958088011122,-99,0.174490351922706,0.0750400474019464,0.033776318722675,0.00161325867171068,0.256458605772899,0.132541187367664,0.0372874295406908,0.0281479466792159,0.118664982540193,0.211463967623046,0.00568452472028356,0.0608606561206809,0.0277158868546152,0.0473903472645033,0.0471304772216553,0.0503551837612175,0.02294781004411,-99,-99,-99,0.0410212650560724,-99,0.00339289808306114,0.0368664927787511,0.0115260528451516,0.136708866358246,0.153222377517017,0.0905537477767518,0.0731736797430926,0.000187175152681253,0.146877362613486,0.0962811002339908,0.0481255510225959
0.0759190300590273,0.0486108560625102,0.0348581740212229,0.100951793505846,0.150906692740701,0.102844778514915,0.0275859466466961,0.0740540051495342,0.00293892907093226,0.145885816955667,0.0429800917532258,0.00391594428569695,0.051089134616314,0.0218986304670194,0.251114588830277,0.145196439600508,0.00420306910286412,0.124949921144863,0.0593956453799371,-99,0.0601028004206618,0.140144787511099,0.0327464221093599,0.0445331023052589,-99,-99,0.101512430119562,0.108735616843748,-99,-99,0.217973707868218,0.106601855048696,0.0286684257681559,0.136032590450689,0.184067759074339,-99,0.39734774753129,0.0361719835836389,-99,0.0670204488682671
0.0991841572632935,0.0247747752715668,0.00546409385562714,0.162141458981192,0.0348974846862567,-99,0.00318448992973926,0.0250374969117351,0.36026103888844,0.213436209108029,0.0515602989054231,0.308933651125066,0.17110342581001,0.037263513205517,0.000860270903312378,0.14101594628358,0.062513576291061,-99,0.289077794034487,0.0109701384201125,0.0115256839265037,0.267559709878955,0.0476542236315132,0.129974704578449,0.0612520515857672,0.0594120934474971,0.00692609992998069,0.137535149077633,0.363586011715963,0.0665564271468665,0.0315783432501664,0.0879110540476909,0.0107626786985928,0.199143533856682,-99,-99,0.0788838618091298,0.015955237973231,0.120872116949546,0.00161918038536406
0.0806172975953217,0.00113240818375808,0.233705996420439,0.0344077155797994,-99,0.194251428873072,0.00922472222960974,-99,0.197294250250176,0.0833932855616232,0.00357158535351746,0.0074635601385429,0.196955964324475,0.0581934132412878,0.05255885510526,0.0990462936130521,0.243452082973013,0.00129341613958138,-99,0.109751460625129,0.0975931546079365,0.00935731739337318,0.180097192493617,0.203225056085191,0.104987440680728,0.0711621360978801,0.276357962607614,0.0747723966351993,0.187891144397579,0.124861369105578,-99,0.0338533535431236,0.0289295496366367,0.300974769143106,0.23540451116037,0.164515925872321,0.0297758411929271,0.200004274880886,-99,0.146443872308263
0.00234161450803714,0.0608916936498234,0.139509717711526,0.104170502314824,0.00125109824701312,0.0194919870037351,0.00985859124565968,-99,0.107919785305781,0.137977505856627,0.00973050488330654,0.0732864334267128,0.01058563809316,0.0391830258061955,0.00911171649563042,0.300078931894151,0.048016067322811,-99,0.0488641355798309,0.179464724198095,0.0937448382031718,0.417120733272412,0.0626894863828608,0.00778495608197472,0.0569385296389947,0.028792551030163,0.120171074506323,0.147578657658059,0.119992581991524,-99,0.0447904523445388,0.0343633920080683,0.0440088446421424,-99,0.0574093256930606,-99,-99,0.0061001482305746,0.422458136541601,-99
0.0572791451834714,0.0190785896126131,0.0681243828499251,0.0365036307412108,0.105554345760736,0.046871302766287,0.0275092949569793,0.0508514475064224,0.0331895471871267,0.053620084215914,0.0694298203424807,0.383821658171382,0.0139271817813334,0.0977702677527593,0.0160783190007035,0.0440338540282365,0.0553291833846868,0.5504032681434,0.014464082792545,0.0445065900467757,0.106006253625642,0.133924544276611,0.0955530766733472,0.0110649669771355,0.102324046811723,0.223889943207458,0.201938629146325,0.0162352467153585,0.279459669305389,0.0187687217286929,0.0269913346465399,0.0524124694791016,0.100875266088596,-99,-99,0.259794018551322,0.183813599068132,0.0779373456296633,0.0377086336800388,-99
